"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"1","RT @CMNUCC: ¿#SabíasQue la diversidad de polinizadores es una de las mejores maneras de minimizar los riesgos del #CambioClimático para la…",FALSE,0,NA,2019-05-25 21:50:20,FALSE,NA,"1132403552729669633",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Javier_12_Abril",159,TRUE,FALSE,NA,NA
"2","RT @juancanavarro: Enhorabuena. Otra planta de carbón que cierra, para ser reemplazada por #solar. 
Las energías renovables ya lideran el m…",FALSE,0,NA,2019-05-25 21:50:14,FALSE,NA,"1132403527320571904",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","samudio_o",19,TRUE,FALSE,NA,NA
"3","RT @CMNUCC: ¿#SabíasQue la diversidad de polinizadores es una de las mejores maneras de minimizar los riesgos del #CambioClimático para la…",FALSE,0,NA,2019-05-25 21:49:34,FALSE,NA,"1132403361163206656",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","agrohortaliza",159,TRUE,FALSE,NA,NA
"4","RT @CMNUCC: ¿#SabíasQue la diversidad de polinizadores es una de las mejores maneras de minimizar los riesgos del #CambioClimático para la…",FALSE,0,NA,2019-05-25 21:49:33,FALSE,NA,"1132403356876660736",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Rasmehereme",159,TRUE,FALSE,NA,NA
"5","<U+0001F4E2> La capital de Indonesia será reubicada porque se está hundiendo #CambioClimático https://t.co/MNmG6lfsOc",FALSE,0,NA,2019-05-25 21:49:19,FALSE,NA,"1132403298126966784",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ReporteActivo",0,FALSE,FALSE,NA,NA
"6","RT @Martinez1Rob: La #InteligenciaArtificial poderosa aliada en la lucha contra #CambioClimático @ocdeenespanol reporta -ve https://t.co/Cq…",FALSE,0,NA,2019-05-25 21:49:02,FALSE,NA,"1132403222843396100",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Vado5G",1,TRUE,FALSE,NA,NA
"7","<U+0001F4E2> La capital de Indonesia será reubicada porque se está hundiendo #CambioClimático https://t.co/g1SoIrmYq2",FALSE,0,NA,2019-05-25 21:48:58,FALSE,NA,"1132403209132302343",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Twittematico",0,FALSE,FALSE,NA,NA
"8","RT @CMNUCC: ¿#SabíasQue la diversidad de polinizadores es una de las mejores maneras de minimizar los riesgos del #CambioClimático para la…",FALSE,0,NA,2019-05-25 21:48:48,FALSE,NA,"1132403165960265728",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","disfrutalacienc",159,TRUE,FALSE,NA,NA
"9","RT @InnovaCiudadana: ¡Tenemos una noticia <U+0001F4E2>! 
Te la contamos en 3 idiomas <U+0001F1EA><U+0001F1F8> <U+0001F1EC><U+0001F1E7> <U+0001F1E7><U+0001F1F7> y en pocos días daremos más información sobre el 6° Labo…",FALSE,0,NA,2019-05-25 21:48:32,FALSE,NA,"1132403098272653314",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","j0bga",5,TRUE,FALSE,NA,NA
"10","RT @GefMontana: <U+2618><U+0001F342>Ante la paulatina muerte del bosque esclerófilo a causa del cambio climático, aquí te entregamos algunas recomendaciones…",FALSE,0,NA,2019-05-25 21:47:24,FALSE,NA,"1132402815836598273",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","CeciliaAliwen",18,TRUE,FALSE,NA,NA
"11","RT @GesaelZ: Como ayudamos al cambio climático? Nosotros les dimos herramientas y ellos diseñan sus calles vs cambio climático. @labmoviv @…",FALSE,0,NA,2019-05-25 21:46:26,FALSE,NA,"1132402572491460610",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","elcafedeolla",11,TRUE,FALSE,NA,NA
"12","<U+0001F4CC> El derretimiento de los glaciares incrementa el peligro de gigantescos tsunamis #CambioClimático https://t.co/gU7DXlxdjD",FALSE,0,NA,2019-05-25 21:46:19,FALSE,NA,"1132402542225383425",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","DoraTrinadora",0,FALSE,FALSE,NA,NA
"13","La #InteligenciaArtificial poderosa aliada en la lucha contra #CambioClimático @ocdeenespanol reporta -ve… https://t.co/rlEtJjz4el",FALSE,1,NA,2019-05-25 21:46:05,TRUE,NA,"1132402483416817664",NA,"<a href=""http://www.linkedin.com/"" rel=""nofollow"">LinkedIn</a>","Martinez1Rob",1,FALSE,FALSE,NA,NA
"14","Lima: Presentarán siete documentales para entender mejor el #CambioClimático en encuentro de #DerechosHumanos que s… https://t.co/L8tGMyDKdT",FALSE,0,NA,2019-05-25 21:46:01,TRUE,NA,"1132402463678484482",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Servindi",0,FALSE,FALSE,NA,NA
"15","#Alemania aplica medidas para aumentar la adquisición de coches eléctricos https://t.co/456LiyXw6v #Energy… https://t.co/BSRqL7UzQa",FALSE,0,NA,2019-05-25 21:45:00,TRUE,NA,"1132402210330087424",NA,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>","WorldEnergyTrad",0,FALSE,FALSE,NA,NA
"16","RT @IKI_Mexico: ¿Puede #blockchain facilitar el Mercado de Carbono en #Mexico? El proyecto SiCEM de la GIZ explora esta posibilidad: https:…",FALSE,0,NA,2019-05-25 21:43:06,FALSE,NA,"1132401731231522816",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","elcafedeolla",9,TRUE,FALSE,NA,NA
"17","RT @soylovsus: Ara mateix, el moviment #FridaysForFuture protesta pels carrers de València contra la inacció dels polítics per a posar fre…",FALSE,0,NA,2019-05-25 21:41:24,FALSE,NA,"1132401302372270087",NA,"<a href=""http://www.samruston.co.uk"" rel=""nofollow"">Flamingo for Android</a>","komet81",11,TRUE,FALSE,NA,NA
"18","RT @CMNUCC: ¿#SabíasQue la diversidad de polinizadores es una de las mejores maneras de minimizar los riesgos del #CambioClimático para la…",FALSE,0,NA,2019-05-25 21:40:50,FALSE,NA,"1132401160680292352",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Salem_y_Bianca",159,TRUE,FALSE,NA,NA
"19","RT @GefMontana: <U+2618><U+0001F342>Ante la paulatina muerte del bosque esclerófilo a causa del cambio climático, aquí te entregamos algunas recomendaciones…",FALSE,0,NA,2019-05-25 21:40:47,FALSE,NA,"1132401149791932417",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","NicoLavandero90",18,TRUE,FALSE,NA,NA
"20","RT @CMNUCC: ¿#SabíasQue que necesitamos 1,6 planetas para satisfacer nuestro modelo actual de #consumo? Consumimos <U+2795> recursos de los que ne…",FALSE,0,NA,2019-05-25 21:40:18,FALSE,NA,"1132401026944983041",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ami_vazquez",35,TRUE,FALSE,NA,NA
"21","La necesaria lucha contra el Cambio Climático será más efectiva en la medida en que se complementen nuestros esfuer… https://t.co/8CeGPUXxW5",FALSE,0,NA,2019-05-25 21:40:06,TRUE,NA,"1132400976055414784",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","INELECTRA",0,FALSE,FALSE,NA,NA
"22","<U+0001F4E2> La capital de Indonesia será reubicada porque se está hundiendo #CambioClimático https://t.co/duF1hEFCkC",FALSE,0,NA,2019-05-25 21:39:25,FALSE,NA,"1132400802813894657",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RepartoDigital",0,FALSE,FALSE,NA,NA
"23","RT @KlausRiede: La isla Cangrejo tiene los días contados https://t.co/BZHVogtDST via @el_pais #cambioclimatico y #islasperdidas",FALSE,0,NA,2019-05-25 21:36:57,FALSE,NA,"1132400182270808064",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","zanaines",1,TRUE,FALSE,NA,NA
"24","#Ambiente #CambioClimático #Biodiversad #TransformaciónSocial https://t.co/u9fOiOeiKr",FALSE,0,NA,2019-05-25 21:36:50,FALSE,NA,"1132400153128775680",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","argentinaforest",0,FALSE,FALSE,NA,NA
"25","RT @CMNUCC: ¿#SabíasQue la diversidad de polinizadores es una de las mejores maneras de minimizar los riesgos del #CambioClimático para la…",FALSE,0,NA,2019-05-25 21:36:45,FALSE,NA,"1132400132299927557",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","obrrojpaco",159,TRUE,FALSE,NA,NA
"26","RT @CMNUCC: ¿#SabíasQue la diversidad de polinizadores es una de las mejores maneras de minimizar los riesgos del #CambioClimático para la…",FALSE,0,NA,2019-05-25 21:36:26,FALSE,NA,"1132400053996462080",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","isajarafuel",159,TRUE,FALSE,NA,NA
"27","RT @CMNUCC: ¿#SabíasQue la diversidad de polinizadores es una de las mejores maneras de minimizar los riesgos del #CambioClimático para la…",FALSE,0,NA,2019-05-25 21:36:23,FALSE,NA,"1132400039798681600",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","CatalanWWF",159,TRUE,FALSE,NA,NA
"28","RT @CMNUCC: ¿#SabíasQue la diversidad de polinizadores es una de las mejores maneras de minimizar los riesgos del #CambioClimático para la…",FALSE,0,NA,2019-05-25 21:34:21,FALSE,NA,"1132399529053966336",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","59Daz",159,TRUE,FALSE,NA,NA
"29","RT @CMNUCC: ¿#SabíasQue que necesitamos 1,6 planetas para satisfacer nuestro modelo actual de #consumo? Consumimos <U+2795> recursos de los que ne…",FALSE,0,NA,2019-05-25 21:33:27,FALSE,NA,"1132399303627030533",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","juentorr",35,TRUE,FALSE,NA,NA
"30","RT @JaneGoodallArg: #24M : Ayer se marchó en todo el Mundo por la #CrisisClimática.  <U+0001F30E> Para concientizar, visibilizar, declarar la #emergen…",FALSE,0,NA,2019-05-25 21:33:24,FALSE,NA,"1132399289228058624",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","GuadaLettieri",5,TRUE,FALSE,NA,NA
"31","<U+0001F534> Mala noticia para los bebedores de cerveza: será escasa y muy cara por culpa del calentamiento global… https://t.co/x1MfIQrJKN",FALSE,0,NA,2019-05-25 21:33:17,TRUE,NA,"1132399260064997379",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","GrandesMedios",2,FALSE,FALSE,NA,NA
"32","RT @CMNUCC: ¿#SabíasQue la diversidad de polinizadores es una de las mejores maneras de minimizar los riesgos del #CambioClimático para la…",FALSE,0,NA,2019-05-25 21:30:09,FALSE,NA,"1132398473578536960",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","kamikaze1492",159,TRUE,FALSE,NA,NA
"33","RT @En_Castellanos: En el #ProyectoHabitat no se usaron Agendas y Acuerdos para acabar con el #CambioClimatico Se decidió implementarlo por…",FALSE,0,NA,2019-05-25 21:29:20,FALSE,NA,"1132398269009678337",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","En_Castellanos",1,TRUE,FALSE,NA,NA
"34","RT @Troposfera: <U+25B6><U+FE0F>#FridaysForFuture: decenas de miles de jóvenes de más de 110 países exigen acciones contra el #CambioClimático
<U+25B6><U+FE0F>#España:…",FALSE,0,NA,2019-05-25 21:28:59,FALSE,NA,"1132398177108279296",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AliciaAliaga57",3,TRUE,FALSE,NA,NA
"35","La inversión permitirá el ahorrar en al  @GobCDMX más de 70mdp!!
#CambioClimatico 
#GreenFinance 
#EnergyEfficiency… https://t.co/eRbXxhINiG",FALSE,1,NA,2019-05-25 21:27:58,TRUE,NA,"1132397924002934784",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","HalconesFin",0,FALSE,FALSE,NA,NA
"36","RT @LIFE_AMDRYC4: Si ves en campo este cartel, significa que estás en una finca experimental de #LIFEAMDRYC4. Nos preocupan los efectos del…",FALSE,0,NA,2019-05-25 21:26:33,FALSE,NA,"1132397567902461952",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","elsamexoficial",0,TRUE,FALSE,NA,NA
"37","RT @CMNUCC: ¿#SabíasQue la diversidad de polinizadores es una de las mejores maneras de minimizar los riesgos del #CambioClimático para la…",FALSE,0,NA,2019-05-25 21:25:24,FALSE,NA,"1132397275685314562",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jra_riotinto",159,TRUE,FALSE,NA,NA
"38","RT @CMNUCC: Este vídeo nos recuerda cómo incluso las especies más fuertes están estrechamente vinculadas a las demás. Súmate a la #AcciónCl…",FALSE,0,NA,2019-05-25 21:24:37,FALSE,NA,"1132397078808862720",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","59Daz",23,TRUE,FALSE,NA,NA
"39","<U+0001F4CC> Las ciudades que quedarán sumergidas en el agua debido al derretimiento de los glaciares #CambioClimático https://t.co/c8RRCQt37n",FALSE,0,NA,2019-05-25 21:23:23,FALSE,NA,"1132396768694550529",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ProEditores",0,FALSE,FALSE,NA,NA
"40","RT @revistaproceso: #ReportajeEspecial El enviado especial del secretario general de la ONU para #CambioClimático, considera una señal nega…",FALSE,0,NA,2019-05-25 21:21:57,FALSE,NA,"1132396409376972806",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","olivia_alfonzo",68,TRUE,FALSE,NA,NA
"41","RT @AmigosTierraEsp: La situación en la que nos encontramos requiere de medidas radicales y urgentes. Necesitamos llamar a las cosas por su…",FALSE,0,NA,2019-05-25 21:20:23,FALSE,NA,"1132396014508355584",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","AlpujarraVerde",23,TRUE,FALSE,NA,NA
"42","RT @LaVerdadEnOnda: Confirman que la mayoría de las misteriosas emisiones de un gas que destruye la capa de ozono provienen de China
https:…",FALSE,0,NA,2019-05-25 21:20:09,FALSE,NA,"1132395955465142273",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Jose_Tomba",3,TRUE,FALSE,NA,NA
"43","RT @CMNUCC: ¿#SabíasQue que necesitamos 1,6 planetas para satisfacer nuestro modelo actual de #consumo? Consumimos <U+2795> recursos de los que ne…",FALSE,0,NA,2019-05-25 21:19:59,FALSE,NA,"1132395912624427010",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kromerol",35,TRUE,FALSE,NA,NA
"44","RT @CMNUCC: Este vídeo nos recuerda cómo incluso las especies más fuertes están estrechamente vinculadas a las demás. Súmate a la #AcciónCl…",FALSE,0,NA,2019-05-25 21:19:55,FALSE,NA,"1132395896765726721",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kromerol",23,TRUE,FALSE,NA,NA
"45","Excelentes noticias!!
Felicidades @AryNaim !!
#CambioClimatico #Energia #solar https://t.co/bAnM8hW0T4",FALSE,0,NA,2019-05-25 21:19:00,FALSE,NA,"1132395668755046400",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JRRANGEL23",0,FALSE,FALSE,NA,NA
"46","La isla Cangrejo tiene los días contados https://t.co/BZHVogtDST via @el_pais #cambioclimatico y #islasperdidas",FALSE,0,NA,2019-05-25 21:18:53,FALSE,NA,"1132395638438748161",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","KlausRiede",1,FALSE,FALSE,NA,NA
"47","RT @CMNUCC: Este vídeo nos recuerda cómo incluso las especies más fuertes están estrechamente vinculadas a las demás. Súmate a la #AcciónCl…",FALSE,0,NA,2019-05-25 21:17:35,FALSE,NA,"1132395311610105857",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ing_intriago",23,TRUE,FALSE,NA,NA
"48","RT @LurConsultores: Reduce tu huella de carbono.
#CambioClimático https://t.co/HU6bO7UEtH",FALSE,0,NA,2019-05-25 21:16:26,FALSE,NA,"1132395020642869250",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RosanneRelight",1,TRUE,FALSE,NA,NA
"49","RT @CMNUCC: ¿#SabíasQue la diversidad de polinizadores es una de las mejores maneras de minimizar los riesgos del #CambioClimático para la…",FALSE,0,NA,2019-05-25 21:14:50,FALSE,NA,"1132394618513813504",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Mariana45968648",159,TRUE,FALSE,NA,NA
"50","RT @machinebone: Jóvenes Palestinos e Israelíes se juntan para manifestarse contra el #CambioClimatico y exigir acción ahora. Ese el will t…",FALSE,0,NA,2019-05-25 21:13:59,FALSE,NA,"1132394402951729152",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TqvRevista",3,TRUE,FALSE,NA,NA
"51","RT @oxfam_es: El #CambioClimático influye directamente sobre la #desigualdad social y fomenta la pobreza y el hambre en decenas de países ¡…",FALSE,0,NA,2019-05-25 21:13:09,FALSE,NA,"1132394193400152064",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","luciabelen_sg",2,TRUE,FALSE,NA,NA
"52","RT @CMNUCC: ¿#SabíasQue la diversidad de polinizadores es una de las mejores maneras de minimizar los riesgos del #CambioClimático para la…",FALSE,0,NA,2019-05-25 21:10:42,FALSE,NA,"1132393579475865606",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DianaMoral3s",159,TRUE,FALSE,NA,NA
"53","RT @GefMontana: <U+2618><U+0001F342>Ante la paulatina muerte del bosque esclerófilo a causa del cambio climático, aquí te entregamos algunas recomendaciones…",FALSE,0,NA,2019-05-25 21:10:40,FALSE,NA,"1132393568415428608",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Ivonnemarchant1",18,TRUE,FALSE,NA,NA
"54","<U+0001F4E2> La capital de Indonesia será reubicada porque se está hundiendo #CambioClimático https://t.co/weQi4CgNhk",FALSE,0,NA,2019-05-25 21:10:11,FALSE,NA,"1132393447976054785",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ProEnlace",0,FALSE,FALSE,NA,NA
"55","Evidence abounds it will be the region that climate change will hit hardest.  #Cambioclimatico #ClimateChange… https://t.co/CQLR960Mb0",FALSE,0,NA,2019-05-25 21:10:05,TRUE,NA,"1132393423657472001",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","100CoNeutral",0,FALSE,FALSE,NA,NA
"56","RT @juancanavarro: Enhorabuena. Otra planta de carbón que cierra, para ser reemplazada por #solar. 
Las energías renovables ya lideran el m…",FALSE,0,NA,2019-05-25 21:09:58,FALSE,NA,"1132393391814336513",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","boloflores",19,TRUE,FALSE,NA,NA
"57","RT @RecortesCero: La candidata a las elecciones europeas, Bibiana Fernández @bibiana_sehnert, desde Santa Cruz de Tenerife apoyando a #Frid…",FALSE,0,NA,2019-05-25 21:09:48,FALSE,NA,"1132393350743711746",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","racival97",13,TRUE,FALSE,NA,NA
"58","Humanizar el cambio climático a los ciudadanos es un paso muy necesario https://t.co/JxYdXShMt8 #medioambiente… https://t.co/DSwLeVyxkO",FALSE,1,NA,2019-05-25 21:09:20,TRUE,NA,"1132393232711782402",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","Verde_Way",0,FALSE,FALSE,NA,NA
"59","RT @CMNUCC: ¿#SabíasQue que necesitamos 1,6 planetas para satisfacer nuestro modelo actual de #consumo? Consumimos <U+2795> recursos de los que ne…",FALSE,0,NA,2019-05-25 21:09:06,FALSE,NA,"1132393173555171328",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","LAURABARRANCO",35,TRUE,FALSE,NA,NA
"60","RT @edujeszgz: Maru Díaz @MaruDaz1 de @PodemosAragon apuesta por una ley del #CambioClimático y dos consejerías https://t.co/qDcBBzzMin vía…",FALSE,0,NA,2019-05-25 21:06:49,FALSE,NA,"1132392599027896320",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","flacambra1975",3,TRUE,FALSE,NA,NA
"61","RT @dianac_sierra: Nace el proyecto @periodismXclima creado por estudiantes de #periodismo de la @UVa_es. Excelente iniciativa. #Medioambie…",FALSE,0,NA,2019-05-25 21:06:48,FALSE,NA,"1132392598595866624",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","LeonFDelCanto",2,TRUE,FALSE,NA,NA
"62","<U+0001F534> Mala noticia para los bebedores de cerveza: será escasa y muy cara por culpa del calentamiento global… https://t.co/HG8HgPMOQw",FALSE,0,NA,2019-05-25 21:05:41,TRUE,NA,"1132392316206047234",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Hiperenlazados",0,FALSE,FALSE,NA,NA
"63","RT @CMNUCC: ¿#SabíasQue la diversidad de polinizadores es una de las mejores maneras de minimizar los riesgos del #CambioClimático para la…",FALSE,0,NA,2019-05-25 21:04:53,FALSE,NA,"1132392115399462912",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AActuamos",159,TRUE,FALSE,NA,NA
"64","RT @wef_es: Los #científicos dicen que el #océano ha absorbido el 90% del calor de nuestras emisiones de gases de efecto invernadero.

#gre…",FALSE,0,NA,2019-05-25 21:03:29,FALSE,NA,"1132391760364212230",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DrQuesada",31,TRUE,FALSE,NA,NA
"65","<U+0001F4E2> La capital de Indonesia será reubicada porque se está hundiendo #CambioClimático https://t.co/Ckb0u9yXlt",FALSE,0,NA,2019-05-25 21:02:42,FALSE,NA,"1132391565924675584",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","TuitSugerido",0,FALSE,FALSE,NA,NA
"66","RT @icatalist: No te pierdas el primer viaje del proyecto #ADAFARM a #Mozambique. Nuestro compañero Pedro nos cuenta los objetivos del viaj…",FALSE,0,NA,2019-05-25 21:00:23,FALSE,NA,"1132390983574982657",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","LauraVay",2,TRUE,FALSE,NA,NA
"67","Políticos de este país:

Mi hermana está reutilizando sobres y reciclando papeletas y publicidad electoral que habl… https://t.co/tebPEu8Ozj",FALSE,0,NA,2019-05-25 20:59:23,TRUE,NA,"1132390728599068673",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mquinteroeulate",0,FALSE,FALSE,NA,NA
"68","RT @CMNUCC: ¿#SabíasQue la diversidad de polinizadores es una de las mejores maneras de minimizar los riesgos del #CambioClimático para la…",FALSE,0,NA,2019-05-25 20:59:16,FALSE,NA,"1132390700299849728",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MauricioMebri",159,TRUE,FALSE,NA,NA
"69","RT @CMNUCC: Este vídeo nos recuerda cómo incluso las especies más fuertes están estrechamente vinculadas a las demás. Súmate a la #AcciónCl…",FALSE,0,NA,2019-05-25 20:59:10,FALSE,NA,"1132390674832142336",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","LAURABARRANCO",23,TRUE,FALSE,NA,NA
"70","RT @ecointeligencia: Jóvenes europeos exigen en las calles medidas contra el #CambioClimatico
https://t.co/xJJ4NVXtaG
#medioambiente #Soste…",FALSE,0,NA,2019-05-25 20:58:03,FALSE,NA,"1132390395168473088",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Guiacd",2,TRUE,FALSE,NA,NA
"71","RT @RecortesCero: 1.600 ciudades de todo el mundo se se manifestaron ayer por el #CambioClimatico. Imparable #FridaysForFuture, podría ser…",FALSE,0,NA,2019-05-25 20:55:42,FALSE,NA,"1132389804723855360",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MedinaEzequiel3",19,TRUE,FALSE,NA,NA
"72","RT @concienciaeco: Humanizar el cambio climático a los ciudadanos es un paso muy necesario https://t.co/wzWKKpkyqX #medioambiente #CambioCl…",FALSE,0,NA,2019-05-25 20:53:21,FALSE,NA,"1132389212823670784",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","PosibleEs",4,TRUE,FALSE,NA,NA
"73","RT @CMNUCC: ¿#SabíasQue que necesitamos 1,6 planetas para satisfacer nuestro modelo actual de #consumo? Consumimos <U+2795> recursos de los que ne…",FALSE,0,NA,2019-05-25 20:50:49,FALSE,NA,"1132388575851569152",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","luisvisintin",35,TRUE,FALSE,NA,NA
"74","RT @CMNUCC: ¿#SabíasQue la diversidad de polinizadores es una de las mejores maneras de minimizar los riesgos del #CambioClimático para la…",FALSE,0,NA,2019-05-25 20:49:43,FALSE,NA,"1132388298511532037",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Tashi96428701",159,TRUE,FALSE,NA,NA
"75","RT @CMNUCC: ¿#SabíasQue que necesitamos 1,6 planetas para satisfacer nuestro modelo actual de #consumo? Consumimos <U+2795> recursos de los que ne…",FALSE,0,NA,2019-05-25 20:49:35,FALSE,NA,"1132388265632382977",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","nellystillo",35,TRUE,FALSE,NA,NA
"76","RT @ONGVitalis: Segundo abril más cálido en el mundo en 140 años de registros https://t.co/XDnCjeS9cU #CambioClimatico",FALSE,0,NA,2019-05-25 20:49:24,FALSE,NA,"1132388218685612034",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","cecigomezmi",5,TRUE,FALSE,NA,NA
"77","Reduce tu huella de carbono.
#CambioClimático https://t.co/HU6bO7UEtH",FALSE,2,NA,2019-05-25 20:48:01,FALSE,NA,"1132387869186613248",NA,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>","LurConsultores",1,FALSE,FALSE,NA,NA
"78","RT @CMNUCC: Este vídeo nos recuerda cómo incluso las especies más fuertes están estrechamente vinculadas a las demás. Súmate a la #AcciónCl…",FALSE,0,NA,2019-05-25 20:47:26,FALSE,NA,"1132387720817463297",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Ruis7James",23,TRUE,FALSE,NA,NA
